experiment.name,experiment.seed,training.epochs,training.batch_size,training.threads,training.val_split,training.autotune,dataset.manifest,dataset.filters.include_negatives,dataset.filters.balance,dataset.filters.max_per_class,dataset.filters.quality,dataset.filters.call_type,dataset.filters.source_root,dataset.filters.splits,dataset.filters.manifest,dataset.filters.seed,dataset.counts_selected.pos,dataset.counts_selected.neg,dataset.breakdown_selected.positive_quality.high,dataset.breakdown_selected.positive_quality.medium,dataset.breakdown_selected.positive_call_type.growl,dataset.breakdown_selected.positive_call_type.grunt,dataset.breakdown_selected.negative_total,metrics.iid.default_0.5.threshold,metrics.iid.default_0.5.precision,metrics.iid.default_0.5.recall,metrics.iid.default_0.5.f1,metrics.iid.default_0.5.accuracy,metrics.iid.default_0.5.tp,metrics.iid.default_0.5.fp,metrics.iid.default_0.5.fn,metrics.iid.default_0.5.tn,metrics.iid.best_f1.threshold,metrics.iid.best_f1.precision,metrics.iid.best_f1.recall,metrics.iid.best_f1.f1,metrics.iid.best_f1.accuracy,metrics.iid.best_f1.tp,metrics.iid.best_f1.fp,metrics.iid.best_f1.fn,metrics.iid.best_f1.tn,metrics.iid.high_precision.threshold,metrics.iid.high_precision.precision,metrics.iid.high_precision.recall,metrics.iid.high_precision.f1,metrics.iid.high_precision.accuracy,metrics.iid.high_precision.tp,metrics.iid.high_precision.fp,metrics.iid.high_precision.fn,metrics.iid.high_precision.tn,metrics.iid.auroc,metrics.iid.auprc,metrics.ood.default_0.5.threshold,metrics.ood.default_0.5.precision,metrics.ood.default_0.5.recall,metrics.ood.default_0.5.f1,metrics.ood.default_0.5.accuracy,metrics.ood.default_0.5.tp,metrics.ood.default_0.5.fp,metrics.ood.default_0.5.fn,metrics.ood.default_0.5.tn,metrics.ood.best_f1.threshold,metrics.ood.best_f1.precision,metrics.ood.best_f1.recall,metrics.ood.best_f1.f1,metrics.ood.best_f1.accuracy,metrics.ood.best_f1.tp,metrics.ood.best_f1.fp,metrics.ood.best_f1.fn,metrics.ood.best_f1.tn,metrics.ood.high_precision.threshold,metrics.ood.high_precision.precision,metrics.ood.high_precision.recall,metrics.ood.high_precision.f1,metrics.ood.high_precision.accuracy,metrics.ood.high_precision.tp,metrics.ood.high_precision.fp,metrics.ood.high_precision.fn,metrics.ood.high_precision.tn,metrics.ood.auroc,metrics.ood.auprc,metadata.timestamp,metadata.git_commit,metadata.hostname,metadata.user,__exp_path,metrics.iid.high_precision,training_args.fmin,training_args.fmax,analyzer_args.fmin,analyzer_args.fmax,analyzer_args.sensitivity,dataset.breakdown_selected.positive_quality.low,dataset.breakdown_selected.positive_call_type.both,metrics.ood.high_precision,training_args.overlap,analyzer_args.overlap,training_args.focal-loss,training_args.focal-loss-gamma,training_args.focal-loss-alpha,training_args.learning_rate,training.dropout,training_args.hidden_units,training_args.mixup,training_args.dropout,training_args.label_smoothing,training_args.upsampling_mode,training_args.upsampling_ratio
sweep_021,123,50,8,4,0.2,False,data/manifest.csv,True,True,,"['high', 'medium']",,data\splits,['train'],data\manifest.csv,123,2017,2017,245,1772.0,82,1157,2017,0.5,0.538,0.013,0.025,0.685,14,12,1067,2331,1.0,0.366,0.108,0.167,0.659,117,203,964,2140,,,,,,,,,,0.511,0.689,0.5,0.699,0.035,0.067,0.475,72,31,1968,1735,1.0,0.721,0.325,0.448,0.571,664,257,1376,1509,,,,,,,,,,0.59,0.518,2025-09-11T00:41:42.789535Z,3ef816d555b16e9114d53bbb7843261e6a09ca5e,TylerSchwenksPC,tyler,experiments\sweep_021,,,,0.0,8000.0,1.0,,778.0,,,0.5,True,1.0,0.5,0.0005,,1024.0,True,0.25,True,linear,0.25
sweep_022,123,50,8,4,0.2,False,data/manifest.csv,True,True,,"['high', 'medium']",,data\splits,['train'],data\manifest.csv,123,2017,2017,245,1772.0,82,1157,2017,0.5,0.615,0.112,0.189,0.657,126,79,1003,1942,1.0,0.594,0.883,0.71,0.742,997,682,132,1339,,,,,,,,,,0.774,0.854,0.5,0.637,0.063,0.114,0.453,130,74,1949,1543,1.0,0.723,0.751,0.737,0.699,1562,597,517,1020,,,,,,,,,,0.671,0.601,2025-09-11T01:06:17.762361Z,3ef816d555b16e9114d53bbb7843261e6a09ca5e,TylerSchwenksPC,tyler,experiments\sweep_022,,,,0.0,8000.0,1.0,,778.0,,,0.5,False,,,0.0005,,1024.0,True,0.25,True,linear,0.25
sweep_023,123,50,8,4,0.2,False,data/manifest.csv,True,True,,"['high', 'medium']",,data\splits,['train'],data\manifest.csv,123,2017,2017,245,1772.0,82,1157,2017,0.5,0.5,0.009,0.017,0.575,14,14,1577,2138,1.0,0.599,0.116,0.195,0.591,185,124,1406,2028,,,,,,,,,,0.529,0.59,0.5,0.75,0.012,0.024,0.391,39,13,3202,2023,1.0,0.736,0.144,0.241,0.442,466,167,2775,1869,,,,,,,,,,0.53,0.402,2025-09-11T01:30:08.859747Z,3ef816d555b16e9114d53bbb7843261e6a09ca5e,TylerSchwenksPC,tyler,experiments\sweep_023,,,,0.0,8000.0,1.0,,778.0,,,0.5,True,1.0,0.5,0.0005,,1024.0,True,0.25,True,linear,0.5
sweep_024,123,50,8,4,0.2,False,data/manifest.csv,True,True,,"['high', 'medium']",,data\splits,['train'],data\manifest.csv,123,2017,2017,245,1772.0,82,1157,2017,0.5,0.624,0.215,0.32,0.748,143,86,521,1655,1.0,0.558,0.974,0.709,0.78,647,513,17,1228,,,,,,,,,,0.87,0.95,0.5,0.626,0.099,0.171,0.547,134,80,1216,1430,1.0,0.683,0.901,0.777,0.756,1217,564,133,946,,,,,,,,,,0.755,0.787,2025-09-11T01:52:24.930210Z,3ef816d555b16e9114d53bbb7843261e6a09ca5e,TylerSchwenksPC,tyler,experiments\sweep_024,,,,0.0,8000.0,1.0,,778.0,,,0.5,False,,,0.0005,,1024.0,True,0.25,True,linear,0.5
sweep_025,123,50,8,4,0.2,False,data/manifest.csv,True,True,,"['high', 'medium']",,data\splits,['train'],data\manifest.csv,123,2017,2017,245,1772.0,82,1157,2017,0.5,0.0,0.0,0.0,0.641,0,19,978,1778,1.0,0.094,0.018,0.031,0.592,18,173,960,1624,,,,,,,,,,0.461,0.629,0.5,0.1,0.001,0.001,0.457,1,9,1893,1602,1.0,0.015,0.001,0.002,0.422,2,133,1892,1478,,,,,,,,,,0.459,0.439,2025-09-11T02:15:29.166143Z,3ef816d555b16e9114d53bbb7843261e6a09ca5e,TylerSchwenksPC,tyler,experiments\sweep_025,,,,0.0,8000.0,1.0,,778.0,,,0.5,True,1.0,0.5,0.0001,,1024.0,True,0.5,True,linear,0.25
sweep_026,123,50,8,4,0.2,False,data/manifest.csv,True,True,,"['high', 'medium']",,data\splits,['train'],data\manifest.csv,123,2017,2017,245,1772.0,82,1157,2017,0.5,0.75,0.062,0.114,0.756,27,9,412,1280,1.0,0.637,0.556,0.594,0.807,244,139,195,1150,,,,,,,,,,0.723,0.848,0.5,0.838,0.068,0.125,0.573,57,11,784,1011,1.0,0.792,0.526,0.632,0.724,442,116,399,906,,,,,,,,,,0.706,0.685,2025-09-11T02:36:40.515066Z,3ef816d555b16e9114d53bbb7843261e6a09ca5e,TylerSchwenksPC,tyler,experiments\sweep_026,,,,0.0,8000.0,1.0,,778.0,,,0.5,False,,,0.0001,,1024.0,True,0.5,True,linear,0.25
sweep_027,123,50,8,4,0.2,False,data/manifest.csv,True,True,,"['high', 'medium']",,data\splits,['train'],data\manifest.csv,123,2017,2017,245,1772.0,82,1157,2017,0.5,0.118,0.002,0.004,0.661,2,15,971,1922,1.0,0.266,0.039,0.068,0.643,38,105,935,1832,,,,,,,,,,0.492,0.662,0.5,0.2,0.001,0.001,0.465,1,4,1883,1640,1.0,0.236,0.011,0.021,0.453,21,68,1863,1576,,,,,,,,,,0.485,0.458,2025-09-11T02:58:09.730480Z,3ef816d555b16e9114d53bbb7843261e6a09ca5e,TylerSchwenksPC,tyler,experiments\sweep_027,,,,0.0,8000.0,1.0,,778.0,,,0.5,True,1.0,0.5,0.0001,,1024.0,True,0.5,True,linear,0.5
sweep_028,123,50,8,4,0.2,False,data/manifest.csv,True,True,,"['high', 'medium']",,data\splits,['train'],data\manifest.csv,123,2017,2017,245,1772.0,82,1157,2017,0.5,0.472,0.031,0.057,0.621,25,28,794,1322,1.0,0.461,0.343,0.394,0.601,281,328,538,1022,,,,,,,,,,0.548,0.65,0.5,0.441,0.016,0.03,0.433,26,33,1633,1245,1.0,0.554,0.222,0.317,0.46,368,296,1291,982,,,,,,,,,,0.492,0.432,2025-09-11T04:31:03.412126Z,3ef816d555b16e9114d53bbb7843261e6a09ca5e,TylerSchwenksPC,tyler,experiments\sweep_028,,,,0.0,8000.0,1.0,,778.0,,,0.5,False,,,0.0001,,1024.0,True,0.5,True,linear,0.5
sweep_029,123,50,8,4,0.2,False,data/manifest.csv,True,True,,"['high', 'medium']",,data\splits,['train'],data\manifest.csv,123,2017,2017,245,1772.0,82,1157,2017,0.5,0.406,0.045,0.082,0.669,43,63,906,1914,1.0,0.475,0.516,0.495,0.658,490,541,459,1436,,,,,,,,,,0.614,0.742,0.5,0.5,0.013,0.026,0.471,26,26,1910,1700,1.0,0.578,0.216,0.315,0.502,419,306,1517,1420,,,,,,,,,,0.52,0.483,2025-09-11T04:49:35.721333Z,3ef816d555b16e9114d53bbb7843261e6a09ca5e,TylerSchwenksPC,tyler,experiments\sweep_029,,,,0.0,8000.0,1.0,,778.0,,,0.5,True,1.0,0.5,0.0005,,1024.0,True,0.5,True,linear,0.25
sweep_030,123,50,8,4,0.2,False,data/manifest.csv,True,True,,"['high', 'medium']",,data\splits,['train'],data\manifest.csv,123,2017,2017,245,1772.0,82,1157,2017,0.5,0.06,0.005,0.01,0.581,5,78,955,1425,1.0,0.381,0.518,0.439,0.485,497,806,463,697,,,,,,,,,,0.452,0.591,0.5,0.169,0.007,0.014,0.408,13,64,1824,1288,1.0,0.447,0.42,0.433,0.367,771,953,1066,399,,,,,,,,,,0.305,0.325,2025-09-11T05:08:24.329102Z,3ef816d555b16e9114d53bbb7843261e6a09ca5e,TylerSchwenksPC,tyler,experiments\sweep_030,,,,0.0,8000.0,1.0,,778.0,,,0.5,False,,,0.0005,,1024.0,True,0.5,True,linear,0.25
sweep_031,123,50,8,4,0.2,False,data/manifest.csv,True,True,,"['high', 'medium']",,data\splits,['train'],data\manifest.csv,123,2017,2017,245,1772.0,82,1157,2017,0.5,0.523,0.048,0.088,0.647,56,51,1104,2057,1.0,0.565,0.577,0.571,0.692,669,515,491,1593,,,,,,,,,,0.664,0.747,0.5,0.457,0.008,0.016,0.473,16,19,1934,1737,1.0,0.547,0.175,0.266,0.49,342,283,1608,1473,,,,,,,,,,0.506,0.477,2025-09-11T05:28:39.463364Z,3ef816d555b16e9114d53bbb7843261e6a09ca5e,TylerSchwenksPC,tyler,experiments\sweep_031,,,,0.0,8000.0,1.0,,778.0,,,0.5,True,1.0,0.5,0.0005,,1024.0,True,0.5,True,linear,0.5
sweep_032,123,50,8,4,0.2,False,data/manifest.csv,True,True,,"['high', 'medium']",,data\splits,['train'],data\manifest.csv,123,2017,2017,245,1772.0,82,1157,2017,0.5,0.129,0.013,0.024,0.651,13,88,988,1997,1.0,0.379,0.534,0.444,0.565,535,876,466,1209,,,,,,,,,,0.517,0.698,0.5,0.097,0.003,0.006,0.474,6,56,1893,1747,1.0,0.359,0.194,0.252,0.409,368,657,1531,1146,,,,,,,,,,0.403,0.437,2025-09-11T05:47:54.022574Z,3ef816d555b16e9114d53bbb7843261e6a09ca5e,TylerSchwenksPC,tyler,experiments\sweep_032,,,,0.0,8000.0,1.0,,778.0,,,0.5,False,,,0.0005,,1024.0,True,0.5,True,linear,0.5
sweep_033,123,50,8,4,0.2,False,data/manifest.csv,True,True,,"['high', 'medium']",,data\splits,['train'],data\manifest.csv,123,2017,2017,245,1772.0,82,1157,2017,0.5,0.318,0.008,0.015,0.664,7,15,875,1753,1.0,0.246,0.077,0.117,0.614,68,208,814,1560,,,,,,,,,,0.48,0.658,0.5,0.316,0.003,0.007,0.464,6,13,1785,1552,1.0,0.38,0.047,0.083,0.451,84,137,1707,1428,,,,,,,,,,0.48,0.456,2025-09-11T06:07:36.606897Z,3ef816d555b16e9114d53bbb7843261e6a09ca5e,TylerSchwenksPC,tyler,experiments\sweep_033,,,,0.0,8000.0,1.0,,778.0,,,0.5,True,1.0,0.5,0.0001,,2048.0,True,0.25,True,linear,0.25
sweep_034,123,50,8,4,0.2,False,data/manifest.csv,True,True,,"['high', 'medium']",,data\splits,['train'],data\manifest.csv,123,2017,2017,245,1772.0,82,1157,2017,0.5,0.371,0.108,0.167,0.7,69,117,569,1532,1.0,0.35,0.945,0.511,0.495,603,1121,35,528,,,,,,,,,,0.687,0.854,0.5,0.668,0.1,0.174,0.513,141,70,1271,1274,1.0,0.551,0.938,0.694,0.577,1324,1079,88,265,,,,,,,,,,0.635,0.623,2025-09-11T06:27:36.611746Z,3ef816d555b16e9114d53bbb7843261e6a09ca5e,TylerSchwenksPC,tyler,experiments\sweep_034,,,,0.0,8000.0,1.0,,778.0,,,0.5,False,,,0.0001,,2048.0,True,0.25,True,linear,0.25
sweep_035,123,50,8,4,0.2,False,data/manifest.csv,True,True,,"['high', 'medium']",,data\splits,['train'],data\manifest.csv,123,2017,2017,245,1772.0,82,1157,2017,0.5,0.167,0.003,0.006,0.651,3,15,975,1844,1.0,0.181,0.04,0.065,0.607,39,176,939,1683,,,,,,,,,,0.473,0.643,0.5,0.308,0.002,0.004,0.474,4,9,1870,1686,1.0,0.43,0.029,0.055,0.47,55,73,1819,1622,,,,,,,,,,0.493,0.471,2025-09-11T06:47:21.698892Z,3ef816d555b16e9114d53bbb7843261e6a09ca5e,TylerSchwenksPC,tyler,experiments\sweep_035,,,,0.0,8000.0,1.0,,778.0,,,0.5,True,1.0,0.5,0.0001,,2048.0,True,0.25,True,linear,0.5
sweep_036,123,50,8,4,0.2,False,data/manifest.csv,True,True,,"['high', 'medium']",,data\splits,['train'],data\manifest.csv,123,2017,2017,245,1772.0,82,1157,2017,0.5,0.487,0.036,0.067,0.76,19,20,511,1663,1.0,0.561,0.409,0.473,0.782,217,170,313,1513,,,,,,,,,,0.653,0.825,0.5,0.871,0.038,0.073,0.611,27,4,678,1046,1.0,0.802,0.339,0.477,0.701,239,59,466,991,0.4,0.9,0.026,0.05,0.607,18.0,2.0,687.0,1048.0,0.64,0.677,2025-09-11T07:06:23.478181Z,3ef816d555b16e9114d53bbb7843261e6a09ca5e,TylerSchwenksPC,tyler,experiments\sweep_036,,,,0.0,8000.0,1.0,,778.0,,,0.5,False,,,0.0001,,2048.0,True,0.25,True,linear,0.5
sweep_037,123,50,8,4,0.2,False,data/manifest.csv,True,True,,"['high', 'medium']",,data\splits,['train'],data\manifest.csv,123,2017,2017,245,1772.0,82,1157,2017,0.5,0.561,0.017,0.033,0.662,23,18,1311,2576,1.0,0.539,0.13,0.209,0.667,173,148,1161,2446,,,,,,,,,,0.537,0.678,0.5,0.694,0.012,0.023,0.459,34,15,2836,2389,1.0,0.729,0.149,0.248,0.507,428,159,2442,2245,,,,,,,,,,0.542,0.478,2025-09-11T07:26:06.194917Z,3ef816d555b16e9114d53bbb7843261e6a09ca5e,TylerSchwenksPC,tyler,experiments\sweep_037,,,,0.0,8000.0,1.0,,778.0,,,0.5,True,1.0,0.5,0.0005,,2048.0,True,0.25,True,linear,0.25
sweep_038,123,50,8,4,0.2,False,data/manifest.csv,True,True,,"['high', 'medium']",,data\splits,['train'],data\manifest.csv,123,2017,2017,245,1772.0,82,1157,2017,0.5,0.711,0.264,0.385,0.85,108,44,301,1853,0.95,0.616,0.694,0.653,0.869,284,177,125,1720,,,,,,,,,,0.915,0.979,0.5,0.699,0.188,0.296,0.637,167,72,722,1229,1.0,0.716,0.956,0.819,0.828,850,337,39,964,,,,,,,,,,0.86,0.907,2025-09-11T07:45:10.942943Z,3ef816d555b16e9114d53bbb7843261e6a09ca5e,TylerSchwenksPC,tyler,experiments\sweep_038,,,,0.0,8000.0,1.0,,778.0,,,0.5,False,,,0.0005,,2048.0,True,0.25,True,linear,0.25
sweep_039,123,50,8,4,0.2,False,data/manifest.csv,True,True,,"['high', 'medium']",,data\splits,['train'],data\manifest.csv,123,2017,2017,245,1772.0,82,1157,2017,0.5,0.643,0.026,0.049,0.692,27,15,1031,2323,1.0,0.552,0.181,0.272,0.699,191,155,867,2183,,,,,,,,,,0.558,0.715,0.5,0.526,0.016,0.031,0.495,30,27,1855,1815,1.0,0.527,0.137,0.218,0.501,259,232,1626,1610,,,,,,,,,,0.505,0.497,2025-09-11T08:04:20.518665Z,3ef816d555b16e9114d53bbb7843261e6a09ca5e,TylerSchwenksPC,tyler,experiments\sweep_039,,,,0.0,8000.0,1.0,,778.0,,,0.5,True,1.0,0.5,0.0005,,2048.0,True,0.25,True,linear,0.5
sweep_040,123,50,8,4,0.2,False,data/manifest.csv,True,True,,"['high', 'medium']",,data\splits,['train'],data\manifest.csv,123,2017,2017,245,1772.0,82,1157,2017,0.5,0.274,0.033,0.058,0.681,31,82,918,2099,1.0,0.378,0.594,0.462,0.581,564,927,385,1254,,,,,,,,,,0.557,0.739,0.5,0.596,0.061,0.111,0.501,121,82,1862,1829,1.0,0.595,0.724,0.653,0.608,1436,979,547,932,,,,,,,,,,0.579,0.571,2025-09-11T08:23:07.670080Z,3ef816d555b16e9114d53bbb7843261e6a09ca5e,TylerSchwenksPC,tyler,experiments\sweep_040,,,,0.0,8000.0,1.0,,778.0,,,0.5,False,,,0.0005,,2048.0,True,0.25,True,linear,0.5
sweep_041,123,50,8,4,0.2,False,data/manifest.csv,True,True,,"['high', 'medium']",,data\splits,['train'],data\manifest.csv,123,2017,2017,245,1772.0,82,1157,2017,0.5,0.5,0.015,0.029,0.662,17,17,1112,2199,1.0,0.482,0.121,0.194,0.659,137,147,992,2069,,,,,,,,,,0.528,0.675,0.5,0.357,0.005,0.01,0.483,10,18,1938,1816,1.0,0.484,0.045,0.083,0.483,88,94,1860,1740,,,,,,,,,,0.497,0.483,2025-09-11T08:41:57.058488Z,3ef816d555b16e9114d53bbb7843261e6a09ca5e,TylerSchwenksPC,tyler,experiments\sweep_041,,,,0.0,8000.0,1.0,,778.0,,,0.5,True,1.0,0.5,0.0001,,2048.0,True,0.5,True,linear,0.25
sweep_042,123,50,8,4,0.2,False,data/manifest.csv,True,True,,"['high', 'medium']",,data\splits,['train'],data\manifest.csv,123,2017,2017,245,1772.0,82,1157,2017,0.5,0.154,0.001,0.002,0.592,2,11,1952,2849,1.0,0.195,0.015,0.028,0.575,30,124,1924,2736,,,,,,,,,,0.486,0.587,0.5,0.738,0.009,0.018,0.418,31,11,3410,2427,1.0,0.705,0.098,0.172,0.448,337,141,3104,2297,,,,,,,,,,0.52,0.425,2025-09-11T09:00:51.714600Z,3ef816d555b16e9114d53bbb7843261e6a09ca5e,TylerSchwenksPC,tyler,experiments\sweep_042,,,,0.0,8000.0,1.0,,778.0,,,0.5,False,,,0.0001,,2048.0,True,0.5,True,linear,0.25
sweep_043,123,50,8,4,0.2,False,data/manifest.csv,True,True,,"['high', 'medium']",,data\splits,['train'],data\manifest.csv,123,2017,2017,245,1772.0,82,1157,2017,0.5,0.318,0.007,0.014,0.674,7,15,971,2034,1.0,0.388,0.094,0.151,0.659,92,145,886,1904,,,,,,,,,,0.511,0.682,0.5,0.667,0.003,0.006,0.476,6,3,1879,1707,1.0,0.33,0.018,0.033,0.466,33,67,1852,1643,,,,,,,,,,0.489,0.47,2025-09-11T09:19:44.516426Z,3ef816d555b16e9114d53bbb7843261e6a09ca5e,TylerSchwenksPC,tyler,experiments\sweep_043,,,,0.0,8000.0,1.0,,778.0,,,0.5,True,1.0,0.5,0.0001,,2048.0,True,0.5,True,linear,0.5
sweep_044,123,50,8,4,0.2,False,data/manifest.csv,True,True,,"['high', 'medium']",,data\splits,['train'],data\manifest.csv,123,2017,2017,245,1772.0,82,1157,2017,0.5,0.471,0.015,0.028,0.663,16,18,1075,2139,1.0,0.371,0.094,0.15,0.642,103,175,988,1982,,,,,,,,,,0.507,0.667,0.5,0.429,0.005,0.009,0.466,9,12,1978,1729,1.0,0.358,0.032,0.059,0.453,64,115,1923,1626,,,,,,,,,,0.483,0.458,2025-09-11T09:38:41.068841Z,3ef816d555b16e9114d53bbb7843261e6a09ca5e,TylerSchwenksPC,tyler,experiments\sweep_044,,,,0.0,8000.0,1.0,,778.0,,,0.5,False,,,0.0001,,2048.0,True,0.5,True,linear,0.5
sweep_045,123,50,8,4,0.2,False,data/manifest.csv,True,True,,"['high', 'medium']",,data\splits,['train'],data\manifest.csv,123,2017,2017,245,1772.0,82,1157,2017,0.5,0.337,0.03,0.054,0.658,30,59,984,1976,1.0,0.321,0.268,0.292,0.568,272,575,742,1460,,,,,,,,,,0.491,0.663,0.5,0.293,0.006,0.012,0.474,12,29,1891,1720,1.0,0.368,0.112,0.172,0.437,213,366,1690,1383,,,,,,,,,,0.449,0.453,2025-09-11T09:57:23.366861Z,3ef816d555b16e9114d53bbb7843261e6a09ca5e,TylerSchwenksPC,tyler,experiments\sweep_045,,,,0.0,8000.0,1.0,,778.0,,,0.5,True,1.0,0.5,0.0005,,2048.0,True,0.5,True,linear,0.25
sweep_046,123,50,8,4,0.2,False,data/manifest.csv,True,True,,"['high', 'medium']",,data\splits,['train'],data\manifest.csv,123,2017,2017,245,1772.0,82,1157,2017,0.5,0.742,0.127,0.217,0.623,141,49,970,1545,1.0,0.736,0.867,0.796,0.818,963,345,148,1249,,,,,,,,,,0.826,0.854,0.5,0.619,0.072,0.129,0.443,140,86,1811,1371,1.0,0.726,0.719,0.722,0.684,1402,529,549,928,,,,,,,,,,0.655,0.572,2025-09-11T10:16:59.951808Z,3ef816d555b16e9114d53bbb7843261e6a09ca5e,TylerSchwenksPC,tyler,experiments\sweep_046,,,,0.0,8000.0,1.0,,778.0,,,0.5,False,,,0.0005,,2048.0,True,0.5,True,linear,0.25
sweep_047,123,50,8,4,0.2,False,data/manifest.csv,True,True,,"['high', 'medium']",,data\splits,['train'],data\manifest.csv,123,2017,2017,245,1772.0,82,1157,2017,0.5,0.68,0.063,0.115,0.651,87,41,1304,2426,1.0,0.496,0.322,0.391,0.638,448,455,943,2012,,,,,,,,,,0.576,0.679,0.5,0.729,0.061,0.113,0.493,153,57,2343,2179,1.0,0.558,0.248,0.343,0.5,619,491,1877,1745,,,,,,,,,,0.525,0.484,2025-09-11T10:35:28.956383Z,3ef816d555b16e9114d53bbb7843261e6a09ca5e,TylerSchwenksPC,tyler,experiments\sweep_047,,,,0.0,8000.0,1.0,,778.0,,,0.5,True,1.0,0.5,0.0005,,2048.0,True,0.5,True,linear,0.5
sweep_048,123,50,8,4,0.2,False,data/manifest.csv,True,True,,"['high', 'medium']",,data\splits,['train'],data\manifest.csv,123,2017,2017,245,1772.0,82,1157,2017,0.5,0.623,0.114,0.193,0.588,177,107,1369,1930,1.0,0.697,0.946,0.803,0.8,1463,635,83,1402,,,,,,,,,,0.807,0.864,0.5,0.749,0.139,0.235,0.49,308,103,1901,1615,1.0,0.768,0.959,0.853,0.814,2118,639,91,1079,,,,,,,,,,0.798,0.801,2025-09-11T10:54:38.761164Z,3ef816d555b16e9114d53bbb7843261e6a09ca5e,TylerSchwenksPC,tyler,experiments\sweep_048,,,,0.0,8000.0,1.0,,778.0,,,0.5,False,,,0.0005,,2048.0,True,0.5,True,linear,0.5
sweep_049,123,50,16,4,0.2,False,data/manifest.csv,True,True,,"['high', 'medium']",,data\splits,['train'],data\manifest.csv,123,2017,2017,245,1772.0,82,1157,2017,0.5,0.438,0.123,0.192,0.954,7,9,50,1221,1.0,0.36,0.86,0.508,0.926,49,87,8,1143,,,,,,,,,,0.9,0.992,0.5,0.85,0.187,0.306,0.925,17,3,74,927,1.0,0.697,0.912,0.79,0.957,83,36,8,894,0.45,0.929,0.143,0.248,0.923,13.0,1.0,78.0,929.0,0.944,0.99,2025-09-11T11:12:16.495430Z,3ef816d555b16e9114d53bbb7843261e6a09ca5e,TylerSchwenksPC,tyler,experiments\sweep_049,,,,0.0,8000.0,1.0,,778.0,,,0.5,True,1.0,0.5,0.0001,,512.0,True,0.25,True,linear,0.25
sweep_050,123,50,16,4,0.2,False,data/manifest.csv,True,True,,"['high', 'medium']",,data\splits,['train'],data\manifest.csv,123,2017,2017,245,1772.0,82,1157,2017,0.5,0.23,0.028,0.05,0.615,26,87,896,1543,1.0,0.293,0.534,0.378,0.366,492,1189,430,441,,,,,,,,,,0.365,0.559,0.5,0.335,0.037,0.066,0.413,65,129,1714,1234,1.0,0.509,0.653,0.572,0.447,1162,1121,617,242,,,,,,,,,,0.359,0.351,2025-09-11T11:30:03.617109Z,3ef816d555b16e9114d53bbb7843261e6a09ca5e,TylerSchwenksPC,tyler,experiments\sweep_050,,,,0.0,8000.0,1.0,,778.0,,,0.5,False,,,0.0001,,512.0,True,0.25,True,linear,0.25
sweep_051,123,50,16,4,0.2,False,data/manifest.csv,True,True,,"['high', 'medium']",,data\splits,['train'],data\manifest.csv,123,2017,2017,245,1772.0,82,1157,2017,0.5,0.574,0.016,0.031,0.625,27,20,1686,2813,1.0,0.562,0.189,0.283,0.639,324,252,1389,2581,,,,,,,,,,0.551,0.649,0.5,0.68,0.028,0.053,0.492,70,33,2451,2337,1.0,0.574,0.178,0.271,0.508,448,332,2073,2038,,,,,,,,,,0.521,0.496,2025-09-11T11:47:54.350875Z,3ef816d555b16e9114d53bbb7843261e6a09ca5e,TylerSchwenksPC,tyler,experiments\sweep_051,,,,0.0,8000.0,1.0,,778.0,,,0.5,True,1.0,0.5,0.0001,,512.0,True,0.25,True,linear,0.5
sweep_052,123,50,16,4,0.2,False,data/manifest.csv,True,True,,"['high', 'medium']",,data\splits,['train'],data\manifest.csv,123,2017,2017,245,1772.0,82,1157,2017,0.5,0.684,0.037,0.07,0.592,54,25,1406,2023,1.0,0.739,0.428,0.542,0.699,625,221,835,1827,,,,,,,,,,0.66,0.68,0.5,0.738,0.046,0.086,0.45,127,45,2649,2075,1.0,0.74,0.506,0.601,0.619,1406,493,1370,1627,,,,,,,,,,0.638,0.528,2025-09-11T12:06:08.686332Z,3ef816d555b16e9114d53bbb7843261e6a09ca5e,TylerSchwenksPC,tyler,experiments\sweep_052,,,,0.0,8000.0,1.0,,778.0,,,0.5,False,,,0.0001,,512.0,True,0.25,True,linear,0.5
sweep_053,123,50,16,4,0.2,False,data/manifest.csv,True,True,,"['high', 'medium']",,data\splits,['train'],data\manifest.csv,123,2017,2017,245,1772.0,82,1157,2017,0.5,0.642,0.038,0.072,0.633,61,34,1547,2661,1.0,0.593,0.545,0.568,0.69,876,600,732,2095,,,,,,,,,,0.666,0.728,0.5,0.81,0.035,0.066,0.437,115,27,3205,2393,1.0,0.745,0.424,0.541,0.583,1409,482,1911,1938,,,,,,,,,,0.618,0.496,2025-09-11T12:24:00.180391Z,3ef816d555b16e9114d53bbb7843261e6a09ca5e,TylerSchwenksPC,tyler,experiments\sweep_053,,,,0.0,8000.0,1.0,,778.0,,,0.5,True,1.0,0.5,0.0005,,512.0,True,0.25,True,linear,0.25
